iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population
BRA,South America,Brazil,10/04/21,13445006,71832,351334,2616,212559409
BRA,South America,Brazil,11/04/21,13482023,37017,353137,1803,212559409
BRA,South America,Brazil,12/04/21,13517808,35785,354617,1480,212559409
BRA,South America,Brazil,13/04/21,13599994,82186,358425,3808,212559409
BRA,South America,Brazil,14/04/21,13673507,73513,361884,3459,212559409
BRA,South America,Brazil,15/04/21,13746681,73174,365444,3560,212559409
BRA,South America,Brazil,16/04/21,13832455,85774,368749,3305,212559409
BRA,South America,Brazil,17/04/21,13900091,67636,371678,2929,212559409
BRA,South America,Brazil,18/04/21,13943071,42980,373335,1657,212559409
BRA,South America,Brazil,19/04/21,13973695,30624,374682,1347,212559409
BRA,South America,Brazil,20/04/21,14043076,69381,378003,3321,212559409
BRA,South America,Brazil,21/04/21,14122795,79719,381475,3472,212559409
BRA,South America,Brazil,22/04/21,14167973,45178,383502,2027,212559409
BRA,South America,Brazil,23/04/21,14237078,69105,386416,2914,212559409
BRA,South America,Brazil,24/04/21,14308215,71137,389492,3076,212559409
BRA,South America,Brazil,25/04/21,14340787,32572,390797,1305,212559409
BRA,South America,Brazil,26/04/21,14369423,28636,391936,1139,212559409
BRA,South America,Brazil,27/04/21,14441563,72140,395022,3086,212559409
BRA,South America,Brazil,28/04/21,14521289,79726,398185,3163,212559409
BRA,South America,Brazil,29/04/21,14590678,69389,401186,3001,212559409
BRA,South America,Brazil,30/04/21,14659011,68333,403781,2595,212559409
BRA,South America,Brazil,01/05/21,14725975,66964,406437,2656,212559409
BRA,South America,Brazil,02/05/21,14754910,28935,407639,1202,212559409
BRA,South America,Brazil,03/05/21,14779529,24619,408622,983,212559409
BRA,South America,Brazil,04/05/21,14856888,77359,411588,2966,212559409
BRA,South America,Brazil,05/05/21,14930183,73295,414399,2811,212559409
BRA,South America,Brazil,06/05/21,15003563,73380,416949,2550,212559409
BRA,South America,Brazil,07/05/21,15082449,78886,419114,2165,212559409
BRA,South America,Brazil,08/05/21,15145879,63430,421316,2202,212559409
BRA,South America,Brazil,09/05/21,15184790,38911,422340,1024,212559409
BRA,South America,Brazil,10/05/21,15209990,25200,423229,889,212559409
BRA,South America,Brazil,11/05/21,15282705,72715,425540,2311,212559409
BRA,South America,Brazil,12/05/21,15359397,76692,428034,2494,212559409
BRA,South America,Brazil,13/05/21,15433989,74592,430417,2383,212559409
BRA,South America,Brazil,14/05/21,15519525,85536,432628,2211,212559409
BRA,South America,Brazil,15/05/21,15586534,67009,434715,2087,212559409
BRA,South America,Brazil,16/05/21,15627243,40709,435751,1036,212559409
BRA,South America,Brazil,17/05/21,15657391,30148,436537,786,212559409
BRA,South America,Brazil,18/05/21,15732836,75445,439050,2513,212559409
BRA,South America,Brazil,19/05/21,15812055,79219,441691,2641,212559409
BRA,South America,Brazil,20/05/21,15894094,82039,444094,2403,212559409
BRA,South America,Brazil,21/05/21,15970949,76855,446309,2215,212559409
BRA,South America,Brazil,22/05/21,16047439,76490,448208,1899,212559409
BRA,South America,Brazil,23/05/21,16083258,35819,449068,860,212559409
BRA,South America,Brazil,24/05/21,16120756,37498,449858,790,212559409
BRA,South America,Brazil,25/05/21,16194209,73453,452031,2173,212559409
BRA,South America,Brazil,26/05/21,16274695,80486,454429,2398,212559409
BRA,South America,Brazil,27/05/21,16342162,67467,456674,2245,212559409
BRA,South America,Brazil,28/05/21,16391930,49768,459045,2371,212559409
BRA,South America,Brazil,29/05/21,16471600,79670,461057,2012,212559409
BRA,South America,Brazil,30/05/21,16515120,43520,461931,874,212559409
BRA,South America,Brazil,31/05/21,16545554,30434,462791,860,212559409
BRA,South America,Brazil,01/06/21,16624480,78926,465199,2408,212559409
BRA,South America,Brazil,02/06/21,16720081,95601,467706,2507,212559409
BRA,South America,Brazil,03/06/21,16803472,83391,469388,1682,212559409
BRA,South America,Brazil,04/06/21,16841408,37936,470842,1454,212559409
BRA,South America,Brazil,05/06/21,16907425,66017,472531,1689,212559409
BRA,South America,Brazil,06/06/21,16947062,39637,473404,873,212559409
IND,Asia,India,30/01/20,1,1,,,1380004385
IND,Asia,India,31/01/20,1,0,,,1380004385
IND,Asia,India,01/02/20,1,0,,,1380004385
IND,Asia,India,02/02/20,2,1,,,1380004385
IND,Asia,India,03/02/20,3,1,,,1380004385
IND,Asia,India,04/02/20,3,0,,,1380004385
IND,Asia,India,05/02/20,3,0,,,1380004385
IND,Asia,India,06/02/20,3,0,,,1380004385
IND,Asia,India,07/02/20,3,0,,,1380004385
IND,Asia,India,08/02/20,3,0,,,1380004385
IND,Asia,India,09/02/20,3,0,,,1380004385
IND,Asia,India,10/02/20,3,0,,,1380004385
IND,Asia,India,11/02/20,3,0,,,1380004385
IND,Asia,India,12/02/20,3,0,,,1380004385
IND,Asia,India,13/02/20,3,0,,,1380004385
IND,Asia,India,14/02/20,3,0,,,1380004385
IND,Asia,India,15/02/20,3,0,,,1380004385
IND,Asia,India,16/02/20,3,0,,,1380004385
IND,Asia,India,17/02/20,3,0,,,1380004385
IND,Asia,India,18/02/20,3,0,,,1380004385
IND,Asia,India,19/02/20,3,0,,,1380004385
IND,Asia,India,20/02/20,3,0,,,1380004385
IND,Asia,India,21/02/20,3,0,,,1380004385
IND,Asia,India,22/02/20,3,0,,,1380004385
IND,Asia,India,23/02/20,3,0,,,1380004385
IND,Asia,India,24/02/20,3,0,,,1380004385
IND,Asia,India,25/02/20,3,0,,,1380004385
IND,Asia,India,26/02/20,3,0,,,1380004385
IND,Asia,India,27/02/20,3,0,,,1380004385
IND,Asia,India,28/02/20,3,0,,,1380004385
IND,Asia,India,29/02/20,3,0,,,1380004385
IND,Asia,India,01/03/20,3,0,,,1380004385
IND,Asia,India,02/03/20,5,2,,,1380004385
IND,Asia,India,03/03/20,5,0,,,1380004385
IND,Asia,India,04/03/20,28,23,,,1380004385
IND,Asia,India,05/03/20,30,2,,,1380004385
IND,Asia,India,06/03/20,31,1,,,1380004385
IND,Asia,India,07/03/20,34,3,,,1380004385
IND,Asia,India,08/03/20,39,5,,,1380004385
IND,Asia,India,09/03/20,43,4,,,1380004385
IND,Asia,India,10/03/20,56,13,,,1380004385
IND,Asia,India,11/03/20,62,6,1,1,1380004385
IND,Asia,India,12/03/20,73,11,1,0,1380004385
IND,Asia,India,13/03/20,82,9,2,1,1380004385
IND,Asia,India,14/03/20,102,20,2,0,1380004385
IND,Asia,India,15/03/20,113,11,2,0,1380004385
IND,Asia,India,16/03/20,119,6,2,0,1380004385
IND,Asia,India,17/03/20,142,23,3,1,1380004385
IND,Asia,India,18/03/20,156,14,3,0,1380004385
IND,Asia,India,19/03/20,194,38,4,1,1380004385
IND,Asia,India,20/03/20,244,50,5,1,1380004385
IND,Asia,India,21/03/20,330,86,4,-1,1380004385
IND,Asia,India,22/03/20,396,66,7,3,1380004385
IND,Asia,India,23/03/20,499,103,10,3,1380004385
IND,Asia,India,24/03/20,536,37,10,0,1380004385
IND,Asia,India,25/03/20,657,121,12,2,1380004385
IND,Asia,India,26/03/20,727,70,20,8,1380004385
IND,Asia,India,27/03/20,887,160,20,0,1380004385
IND,Asia,India,28/03/20,987,100,24,4,1380004385
IND,Asia,India,29/03/20,1024,37,27,3,1380004385
IND,Asia,India,30/03/20,1251,227,32,5,1380004385
IND,Asia,India,31/03/20,1397,146,35,3,1380004385
IND,Asia,India,01/04/20,1998,601,58,23,1380004385
IND,Asia,India,02/04/20,2543,545,72,14,1380004385
IND,Asia,India,03/04/20,2567,24,72,0,1380004385
IND,Asia,India,04/04/20,3082,515,86,14,1380004385
IND,Asia,India,05/04/20,3588,506,99,13,1380004385
IND,Asia,India,06/04/20,4778,1190,136,37,1380004385
IND,Asia,India,07/04/20,5311,533,150,14,1380004385
IND,Asia,India,08/04/20,5916,605,178,28,1380004385
IND,Asia,India,09/04/20,6725,809,226,48,1380004385
IND,Asia,India,10/04/20,7598,873,246,20,1380004385
IND,Asia,India,11/04/20,8446,848,288,42,1380004385
IND,Asia,India,12/04/20,9205,759,331,43,1380004385
IND,Asia,India,13/04/20,10453,1248,358,27,1380004385
IND,Asia,India,14/04/20,11487,1034,393,35,1380004385
IND,Asia,India,15/04/20,12322,835,405,12,1380004385
IND,Asia,India,16/04/20,13430,1108,448,43,1380004385
IND,Asia,India,17/04/20,14352,922,486,38,1380004385
IND,Asia,India,18/04/20,15722,1370,521,35,1380004385
IND,Asia,India,19/04/20,17615,1893,559,38,1380004385
IND,Asia,India,20/04/20,18539,924,592,33,1380004385
IND,Asia,India,21/04/20,20080,1541,645,53,1380004385
IND,Asia,India,22/04/20,21370,1290,681,36,1380004385
IND,Asia,India,23/04/20,23077,1707,721,40,1380004385
IND,Asia,India,24/04/20,24530,1453,780,59,1380004385
IND,Asia,India,25/04/20,26283,1753,825,45,1380004385
IND,Asia,India,26/04/20,27890,1607,881,56,1380004385
IND,Asia,India,27/04/20,29451,1561,939,58,1380004385
IND,Asia,India,28/04/20,31324,1873,1008,69,1380004385
IND,Asia,India,29/04/20,33062,1738,1079,71,1380004385
IND,Asia,India,30/04/20,34863,1801,1154,75,1380004385
IND,Asia,India,01/05/20,37257,2394,1223,69,1380004385
IND,Asia,India,02/05/20,39699,2442,1323,100,1380004385
IND,Asia,India,03/05/20,42505,2806,1391,68,1380004385
IND,Asia,India,04/05/20,46437,3932,1566,175,1380004385
IND,Asia,India,05/05/20,49400,2963,1693,127,1380004385
IND,Asia,India,06/05/20,52987,3587,1785,92,1380004385
IND,Asia,India,07/05/20,56351,3364,1889,104,1380004385
IND,Asia,India,08/05/20,59695,3344,1985,96,1380004385
IND,Asia,India,09/05/20,62808,3113,2101,116,1380004385
IND,Asia,India,10/05/20,67161,4353,2212,111,1380004385
IND,Asia,India,11/05/20,70768,3607,2294,82,1380004385
IND,Asia,India,12/05/20,74292,3524,2415,121,1380004385
IND,Asia,India,13/05/20,78055,3763,2551,136,1380004385
IND,Asia,India,14/05/20,81997,3942,2649,98,1380004385
IND,Asia,India,15/05/20,85784,3787,2753,104,1380004385
IND,Asia,India,16/05/20,90648,4864,2871,118,1380004385
IND,Asia,India,17/05/20,95698,5050,3025,154,1380004385
IND,Asia,India,18/05/20,100328,4630,3156,131,1380004385
IND,Asia,India,19/05/20,106475,6147,3302,146,1380004385
IND,Asia,India,20/05/20,112028,5553,3434,132,1380004385
IND,Asia,India,21/05/20,118226,6198,3584,150,1380004385
IND,Asia,India,22/05/20,124794,6568,3726,142,1380004385
IND,Asia,India,23/05/20,131423,6629,3868,142,1380004385
IND,Asia,India,24/05/20,138536,7113,4024,156,1380004385
IND,Asia,India,25/05/20,144950,6414,4172,148,1380004385
IND,Asia,India,26/05/20,150793,5843,4344,172,1380004385
IND,Asia,India,27/05/20,158086,7293,4534,190,1380004385
IND,Asia,India,28/05/20,165386,7300,4711,177,1380004385
IND,Asia,India,29/05/20,173491,8105,4980,269,1380004385
IND,Asia,India,30/05/20,181827,8336,5185,205,1380004385
IND,Asia,India,31/05/20,190609,8782,5408,223,1380004385
IND,Asia,India,01/06/20,198370,7761,5608,200,1380004385
IND,Asia,India,02/06/20,207191,8821,5829,221,1380004385
IND,Asia,India,03/06/20,216824,9633,6088,259,1380004385
IND,Asia,India,04/06/20,226713,9889,6363,275,1380004385
IND,Asia,India,05/06/20,236184,9471,6649,286,1380004385
IND,Asia,India,06/06/20,246622,10438,6946,297,1380004385
IND,Asia,India,07/06/20,257486,10864,7207,261,1380004385
IND,Asia,India,08/06/20,265928,8442,7473,266,1380004385
IND,Asia,India,09/06/20,276146,10218,7750,277,1380004385
IND,Asia,India,10/06/20,286605,10459,8102,352,1380004385
IND,Asia,India,11/06/20,297535,10930,8498,396,1380004385
IND,Asia,India,12/06/20,308993,11458,8884,386,1380004385
IND,Asia,India,13/06/20,320922,11929,9195,311,1380004385
IND,Asia,India,14/06/20,332424,11502,9520,325,1380004385
IND,Asia,India,15/06/20,343091,10667,9900,380,1380004385
IND,Asia,India,16/06/20,354065,10974,11903,2003,1380004385
IND,Asia,India,17/06/20,366946,12881,12237,334,1380004385
IND,Asia,India,18/06/20,380532,13586,12573,336,1380004385
IND,Asia,India,19/06/20,395048,14516,12948,375,1380004385
IND,Asia,India,20/06/20,410451,15403,13254,306,1380004385
IND,Asia,India,21/06/20,425282,14831,13699,445,1380004385
IND,Asia,India,22/06/20,440215,14933,14011,312,1380004385
IND,Asia,India,23/06/20,456183,15968,14476,465,1380004385
IND,Asia,India,24/06/20,473105,16922,14894,418,1380004385
IND,Asia,India,25/06/20,490401,17296,15301,407,1380004385
IND,Asia,India,26/06/20,508953,18552,15685,384,1380004385
IND,Asia,India,27/06/20,528859,19906,16095,410,1380004385
IND,Asia,India,28/06/20,548318,19459,16475,380,1380004385
IND,Asia,India,29/06/20,566840,18522,16893,418,1380004385
IND,Asia,India,30/06/20,585481,18641,17400,507,1380004385
IND,Asia,India,01/07/20,604641,19160,17834,434,1380004385
IND,Asia,India,02/07/20,625544,20903,18213,379,1380004385
IND,Asia,India,03/07/20,648315,22771,18655,442,1380004385
IND,Asia,India,04/07/20,673165,24850,19268,613,1380004385
IND,Asia,India,05/07/20,697413,24248,19693,425,1380004385
IND,Asia,India,06/07/20,719664,22251,20159,466,1380004385
IND,Asia,India,07/07/20,742417,22753,20642,483,1380004385
IND,Asia,India,08/07/20,767296,24879,21129,487,1380004385
IND,Asia,India,09/07/20,793802,26506,21604,475,1380004385
IND,Asia,India,10/07/20,820916,27114,22123,519,1380004385
IND,Asia,India,11/07/20,849522,28606,22673,550,1380004385
IND,Asia,India,12/07/20,878254,28732,23174,501,1380004385
IND,Asia,India,13/07/20,906752,28498,23727,553,1380004385
IND,Asia,India,14/07/20,936181,29429,24309,582,1380004385
IND,Asia,India,15/07/20,968857,32676,24914,605,1380004385
IND,Asia,India,16/07/20,1003832,34975,25602,688,1380004385
IND,Asia,India,17/07/20,1039084,35252,26273,671,1380004385
IND,Asia,India,18/07/20,1077781,38697,26816,543,1380004385
IND,Asia,India,19/07/20,1118206,40425,27497,681,1380004385
IND,Asia,India,20/07/20,1155338,37132,28082,585,1380004385
IND,Asia,India,21/07/20,1193078,37740,28732,650,1380004385
IND,Asia,India,22/07/20,1238798,45720,29861,1129,1380004385
IND,Asia,India,23/07/20,1288108,49310,30601,740,1380004385
IND,Asia,India,24/07/20,1337024,48916,31358,757,1380004385
IND,Asia,India,25/07/20,1385635,48611,32060,702,1380004385
IND,Asia,India,26/07/20,1435616,49981,32771,711,1380004385
IND,Asia,India,27/07/20,1480073,44457,33408,637,1380004385
IND,Asia,India,28/07/20,1531669,51596,34193,785,1380004385
IND,Asia,India,29/07/20,1581963,50294,34955,762,1380004385
IND,Asia,India,30/07/20,1634746,52783,35718,763,1380004385
IND,Asia,India,31/07/20,1695988,61242,36511,793,1380004385
IND,Asia,India,01/08/20,1750723,54735,37364,853,1380004385
IND,Asia,India,02/08/20,1803695,52972,38135,771,1380004385
IND,Asia,India,03/08/20,1855745,52050,38938,803,1380004385
IND,Asia,India,04/08/20,1908254,52509,39795,857,1380004385
IND,Asia,India,05/08/20,1964536,56282,40699,904,1380004385
IND,Asia,India,06/08/20,2027074,62538,41585,886,1380004385
IND,Asia,India,07/08/20,2088611,61537,42518,933,1380004385
IND,Asia,India,08/08/20,2153010,64399,43379,861,1380004385
IND,Asia,India,09/08/20,2215074,62064,44386,1007,1380004385
IND,Asia,India,10/08/20,2268675,53601,45257,871,1380004385
IND,Asia,India,11/08/20,2329638,60963,46091,834,1380004385
IND,Asia,India,12/08/20,2396637,66999,47033,942,1380004385
IND,Asia,India,13/08/20,2461190,64553,48040,1007,1380004385
IND,Asia,India,14/08/20,2525922,64732,49036,996,1380004385
IND,Asia,India,15/08/20,2589952,64030,49980,944,1380004385
IND,Asia,India,16/08/20,2647663,57711,50921,941,1380004385
IND,Asia,India,17/08/20,2702681,55018,51797,876,1380004385
IND,Asia,India,18/08/20,2767253,64572,52888,1091,1380004385
IND,Asia,India,19/08/20,2836925,69672,53866,978,1380004385
IND,Asia,India,20/08/20,2905825,68900,54849,983,1380004385
IND,Asia,India,21/08/20,2975701,69876,55794,945,1380004385
IND,Asia,India,22/08/20,3044940,69239,56706,912,1380004385
IND,Asia,India,23/08/20,3106348,61408,57542,836,1380004385
IND,Asia,India,24/08/20,3167323,60975,58390,848,1380004385
IND,Asia,India,25/08/20,3224547,57224,59357,967,1380004385
IND,Asia,India,26/08/20,3310234,85687,60472,1115,1380004385
IND,Asia,India,27/08/20,3387500,77266,61529,1057,1380004385
IND,Asia,India,28/08/20,3463972,76472,62550,1021,1380004385
IND,Asia,India,29/08/20,3542733,78761,63498,948,1380004385
IND,Asia,India,30/08/20,3621245,78512,64469,971,1380004385
IND,Asia,India,31/08/20,3691166,69921,65288,819,1380004385
IND,Asia,India,01/09/20,3769523,78357,66333,1045,1380004385
IND,Asia,India,02/09/20,3853406,83883,67376,1043,1380004385
IND,Asia,India,03/09/20,3936747,83341,68472,1096,1380004385
IND,Asia,India,04/09/20,4023179,86432,69561,1089,1380004385
IND,Asia,India,05/09/20,4113811,90632,70626,1065,1380004385
IND,Asia,India,06/09/20,4204613,90802,71642,1016,1380004385
IND,Asia,India,07/09/20,4280422,75809,72775,1133,1380004385
IND,Asia,India,08/09/20,4370128,89706,73890,1115,1380004385
IND,Asia,India,09/09/20,4465863,95735,75062,1172,1380004385
IND,Asia,India,10/09/20,4562414,96551,76271,1209,1380004385
IND,Asia,India,11/09/20,4659984,97570,77472,1201,1380004385
IND,Asia,India,12/09/20,4754356,94372,78586,1114,1380004385
IND,Asia,India,13/09/20,4846427,92071,79722,1136,1380004385
IND,Asia,India,14/09/20,4930236,83809,80776,1054,1380004385
IND,Asia,India,15/09/20,5020359,90123,82066,1290,1380004385
IND,Asia,India,16/09/20,5118253,97894,83198,1132,1380004385
IND,Asia,India,17/09/20,5214677,96424,84372,1174,1380004385
IND,Asia,India,18/09/20,5308014,93337,85619,1247,1380004385
IND,Asia,India,19/09/20,5400619,92605,86752,1133,1380004385
IND,Asia,India,20/09/20,5487580,86961,87882,1130,1380004385
IND,Asia,India,21/09/20,5562663,75083,88935,1053,1380004385
IND,Asia,India,22/09/20,5646010,83347,90020,1085,1380004385
IND,Asia,India,23/09/20,5732518,86508,91149,1129,1380004385
IND,Asia,India,24/09/20,5818570,86052,92290,1141,1380004385
IND,Asia,India,25/09/20,5903932,85362,93379,1089,1380004385
IND,Asia,India,26/09/20,5992532,88600,94503,1124,1380004385
IND,Asia,India,27/09/20,6074702,82170,95542,1039,1380004385
IND,Asia,India,28/09/20,6145291,70589,96318,776,1380004385
IND,Asia,India,29/09/20,6225763,80472,97497,1179,1380004385
IND,Asia,India,30/09/20,6312584,86821,98678,1181,1380004385
IND,Asia,India,01/10/20,6394068,81484,99773,1095,1380004385
IND,Asia,India,02/10/20,6473544,79476,100842,1069,1380004385
IND,Asia,India,03/10/20,6549373,75829,101782,940,1380004385
